10,Entry Level Position / Free Bootcamp - Data Engineer / Data Analyst (STEM),PCS Global Tech,SQL: 1 year (Preferred)Data modeling: 1 year (Preferred)US work authorization (Preferred),"Job description- Responsibilities: · Provides plan with data, reporting, and analyses that enable data-driven decision-making.· Provides summary analyses in written and oral presentation settings.· Builds database from scratch. And prepares complex presentations.· Develops system test cases and documents results, researches system issues and documents findings.- Requirements: Understanding of database objects (entities, attributes, constraints, relationships, joins, etc.)Good logic-building skills.Ability to write DDL/DML/DQL (any RDBMS) queries.Good technical presentation & delivery skills.Exposure to any programming language (C, C++, VB, Python, R, etc.)Ability to translate business requirements into non-technical, lay terms.High-level written and verbal communication skills.Experience with other relational databases, BI reporting and data discovery tools are preferred (PowerBI, Tableau, SQL Server, Snowflake, MS Azure).- Education: At least Bachelor’s or Master's degree in Science, Technology, Engineering, or Mathematics (STEM)Work Location: Multiple locationsWork Remotely (Temporarily due to COVID-19)Job Types: Full-time, Contract, InternshipSalary: $60,000.00 - $72,000.00 per yearBenefits:401(k)Dental insuranceHealth insuranceLife insuranceReferral programRelocation assistanceVision insuranceSchedule:8 hour shiftMonday to FridayCOVID-19 considerations:Due to COVID-19, the Bootcamp will be remoteExperience:SQL: 1 year (Preferred)DBMS Concepts: 1 year (Preferred)Data modeling: 1 year (Preferred)Work Location: Multiple Locations",www.indeed.com/company/PCS-GLOBAL-TECH/jobs/Entry-Level-Position-de699a0eab2f7ab0?fccid=252beafbd99a6037&vjs=3,20220117
11,Entry Level Business Analyst,CCS Global Tech,,"An associate business analyst will review the process requirements by communicating with the clients or users. He helps in the documentation of client requirements which makes it easy for the product developers to go ahead with a business plan or designing and developing a product.Job descriptionResponsibilities:· Provides plan with data, reporting and analyses that enable data driven decision making.· Provides summary analyses in written and oral presentation settings.· Builds database from scratch. And prepares complex presentations.· Develops system test cases and documents results, researches system issues and documents findings.Requirements: _Understanding of database objects (entities, attributes, constraints, relationships, joins, etc.)Good logic-building skillsAbility to write DDL/DML/DQL (any RDBMS) queriesGood technical presentation & delivery skillsExposure to any programming language (C, C++, VB, Python, R, etc.)Ability to translate business requirements into non-technical, lay termsHigh-level written and verbal communication skillsExperience with other relational databases, BI reporting and data discovery tools is preferred (PowerBI, Tableau, SQL Server, Snowflake, MS AzureEducation:Bachelor’s degree in Science, Technology, Engineering or Mathematics'Work Location:Multiple locationsWork RemotelyTemporarily due to COVID-19Job Type: Full-timePay: $60,000.00 - $70,000.00 per yearBenefits:Dental insuranceHealth insuranceRelocation assistanceVision insuranceSchedule:8 hour shiftWork Location: Multiple LocationsSpeak with the employer+91 8584354882",www.indeed.com/company/CCS-Global-Tech/jobs/Entry-Level-Business-Analyst-81d4df1a96c83459?fccid=91f933dd8e7dd750&vjs=3,20220117
12,Data Analyst,Softnice Inc,SQL: 1 year (Preferred),"Using automated tools to extract data from primary and secondary sourcesRemoving corrupted data and fixing coding errors and related problemsDeveloping and maintaining databases, data systems – reorganizing data in a readable formatPerforming analysis to assess quality and meaning of dataFilter Data by reviewing reports and performance indicators to identify and correct code problemsUsing statistical tools to identify, analyze, and interpret patterns and trends in complex data sets that could be helpful for the diagnosis and predictionAssigning numerical value to essential business functions so that business performance can be assessed and compared over periods of time.Analyzing local, national, and global trends that impact both the organization and the industryPreparing reports for the management stating trends, patterns, and predictions using relevant dataPart-time hours: 40 per weekJob Types: Full-time, Part-time, ContractSalary: $65,000.00 - $80,000.00 per yearSchedule:8 hour shiftAbility to commute/relocate:Katy Estates, TX: Reliably commute or planning to relocate before starting work (Preferred)Experience:SQL: 1 year (Preferred)",www.indeed.com/company/Softnice-Inc/jobs/Data-Analyst-06d7baa03a89ed40?fccid=ca42bdfbe29c97c0&vjs=3,20220117
13,Data Analyst-BA,Exavalu Inc,,"Job SummaryDevelop functional specifications, Data Mapping Document, process flows, Data Transformation logic, leveraging tools such as Excel, JIRA, Confluence, Rally, etc.,Excellent understanding of Guidewire ClaimCenter DataModel, Prior Experience in working on Data Mapping / Conversion projects.Experience in integrating legacy applications with Guidewire applications.Strong business judgment, leadership, and integrity: He/she should be a tenacious decision maker, able to bring a healthy, aggressive, yet responsible approach to a business problem.Ability to work in the global delivery model and be a liaison between the client and software development team across different geographies.Experience in working in a fast-paced Agile (Scrum/SAFe) and multiple stakeholder environment.Work with Requirements Manager, Scrum Master, and Program Manager for various project activities.Required Skills:  ·Data Mapping experience in mapping Legacy data to GW ·Document transformation logic as needed ·Create high-level process flows ·Ability to prioritize, organize and plan work to satisfy established timeframes ·Document Integration Requirements, business rules, configuration requirements, data mappings, type list ·Support QA in test case reviews, explain business requirements and end to end testing ·Work with configuration and integration developers to ensure their designs and implementations meet the business requirements · Provide Demo to Product Owner and other stakeholders and get their sign-off ·Organize sessions with SMEs to gather the transformation logic and business rules for integration work ·Excellent oral, written, and interpersonal communication skillsJob Type: Full-timeSalary: $70,000.00 - $120,000.00 per yearBenefits:401(k)Dental insuranceFlexible scheduleHealth insurancePaid time offSchedule:Day shiftWork Location: Remote",www.indeed.com/company/Exavalu-Inc/jobs/Data-Analyst-BA-0a165b039751bca4?fccid=3f187d3357267d1c&vjs=3,20220117
14,Associate Data Analyst (Remote - Nationwide),Lumeris,,"In order to apply for a position at Lumeris, you must create an account using your email address and a password of your choosing. This account will allow you to receive notifications each step of the way through the job application process. With these updates, you’ll never have to wonder where you are in the process. Additionally, we can easily send pertinent documents to you for your review. Once you create the account, you may apply to any position you feel is a good fit without having to re-enter information. Thank you for your interest in Lumeris. Position: Associate Data Analyst (Remote - Nationwide) Position Summary: This role is expected to become a subject-matter expert on the organization, the Plans it supports, plan operations and functions, related regulatory requirements, and operational and regulatory reporting, including CMS audit universes. This role will assess the ability of others to investigate and address all aspects of the grievances, as well as monitor for adherence with company procedures and regulatory requirements. Job Description: Primary Responsibilities Utilizes quantitative and qualitative analysis techniques within multiple domains and factors to assess case work, including data integrity (accuracy), case handling (appropriateness), documentation (precision), and resolution (completeness). Continues to dig for information beyond typical sources of data to validate data. Independently researches issues, assesses different data sets, derives common themes or trends, identifies specific risk factors, determines solutions, applies mitigation strategies to various scenarios identified in the data, and communicates with leadership and the broader organization. Demonstrates sufficient knowledge of complaint and understanding of related plan processes or functions to adequately articulate issue and resolution. Serves as primary point of contact for identified trends and issues. Employs innovative strategies and solutions to build team capabilities. Proactively identifies areas of improvement for self and the department and participates in the development and completion objectives and performance improvement initiatives. Ensures grievance resolution reflects the member’s complaint and accurately and completely addresses all components of the complaint. Develops and maintains various operational performance metrics to assess productivity and quality. Employs multiple monitoring techniques, methodologies, formats, and best practices to monitor and report on production metrics including volume, aging, and investigation status. Offers mentoring and best practices on investigative processes and case documentation. Builds and maintains good rapport and works effectively with individuals in all areas of the company, including working to identify the potential for broader impact and appropriate corrective actions for identified issues. Recognizes urgent and sensitive issues/incidents and escalates to management in a timely manner to facilitate appropriate and timely response. Communicates the status of assignments to leadership and team in weekly internal meetings for discussion and decision-making. Qualifications Bachelor’s degree & 1+ years of related data analytics experience; Experience in Medicare Advantage, Appeals & Grievances, and/or other health plan operations (e.g., Claims, Customer Service, Enrollment) can be beneficial Basic expertise in analyzing data and working knowledge of analytical tools (e.g. Excel, Access, or other database and management systems) Strong sense of urgency and flexibility with the ability to prioritize competing priorities to meet tight deadlines, multi-task, and operate effectively in both remote and in-person settings Good judgement, logical, analytical, critical thinking, and problem-solving skills with the ability to take on moderately complex problems and achieve a solution within a reasonable amount of time Investigatory skill; ability to organize, analyze, and effectively determine risk and appropriate response; ability to remain objective and separate facts from opinions Effective oral and written communication, interpersonal and customer service skills; ability to interact with individuals at all levels and personalities Energetic, persistent, and forward thinking with high ethical and professional standards Good learning agility with the willingness to become a subject matter expert and thought leader Working Conditions While performing the duties of this job, the employee works in normal office working conditions. Disclaimer The job description describes the general nature and level of work being performed by people assigned to this job and is not intended to be an exhaustive list of all responsibilities, duties and skills required. The physical activities, demands and working conditions represent those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential job duties and responsibilities. Lumeris is an EEO/AA employer M/F/V/D. Location: Alabama, Alabama, Arizona, Arkansas, Connecticut, Florida, Georgia, Indiana, Iowa, Kentucky, Louisiana, Maryland, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Jersey, New Mexico, Ohio, Oklahoma, Pennsylvania, South Carolina {+ 7 more} Time Type: Full time",www.indeed.com/rc/clk?jk=caf94031090bbd4b&fccid=1b3dec3aa03eb1da&vjs=3,20220117
15,Excel Specialist for Data Analyst Role at E-Commerce Company in WeHo,The Elite Team Inc,,"The Elite Team is searching for a Data Analyst with very good Excel skills for an E-Commerce Company company in West Hollywood, CA.  The Data Analyst will be analyzing advertising performance across amazon selling platforms.  This is a full-time- position with benefits.  The pay is 28-35 depending on experience.  The company offers 80% paid health insurance, 50% paid Dental and Vision.  Hyrbid in person/ remote role possible in the long term.  Apply Today!",www.indeed.com/rc/clk?jk=f68b4537cf3c9a7e&fccid=dd616958bd9ddc12&vjs=3,20220117
16,Data Analyst,CDC Foundation ( Contract),SQL: 1 year (Required),"Full life cycle activities of data analytics to include requirements and design, data cleaning, developing analysis and reporting capabilities, linking databases and data sets.Continuously monitoring performance and quality control plans to identify improvements in models; and to do related work as required.Perform basic data management, data cleaning and statistical analysis using SAS, R, or other statistical programming language on COVID-19 data to complete data extracts.Produce and analyze reports for the purposes of monitoring disease trends and providing timely data in support of COVID-19 response and to inform the public.Collaborate with agency and external groups providing public health surveillance support and data & analytics support to the COVID-19 response.Effectively communicate technical, and general information regarding COVID-19 data to a variety of audiences including agency leadership, policy makers and public health professionals.Develops other databases and train frontline staff on as-needed basis.Other duties as assigned.Minimum of one (1) year of full-time, professional work experience with data cleaning, data management and statistical analysis.Proficiency in use of data analytics and visualization software (e.g., SAS, ArcGIS, SPSS, SQL, STATA, R, Tableau) as well as Microsoft Office, Excel pivot tablesAbility to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.Proficiency in navigating computer systems; ability to learn new data systems quickly and to comply with data integrity and security to safeguard all personal identifiable informationHighly motivated and organized with the ability to work well in teams and independently on multiple simultaneous projects.Strong written and oral communication skills, with ability to be efficient and consistently deliver high-quality work under time constraints.Ability to demonstrate a professional, positive attitude and work ethicJob Type: Full-timePay: $66,000.00 - $72,000.00 per yearBenefits:Dental insuranceHealth insuranceLife insurancePaid time offRetirement planVision insuranceSchedule:8 hour shiftAbility to commute/relocate:Austin, TX: Reliably commute or planning to relocate before starting work (Preferred)Experience:SQL: 1 year (Required)Work Location: One location",www.indeed.com/company/CDC-Foundation-(-Contract)/jobs/Data-Analyst-14091ea9a8656eb2?fccid=985a660b16e6c129&vjs=3,20220117
17,Senior Data Analyst,JoinCake,US work authorization (Required),"OverviewWe are seeking a Senior Data Analyst (part-time or full-time) to help us change the way people engage with death and end-of-life planning. This is a challenging topic for most people, so we are making it more human and approachable. This is an amazing opportunity to re-brand death.The ideal candidate will have experience collecting and analyzing data to provide valuable information for decision-making. Working closely with our CEO and the Product team, you will help analyze datasets and present your findings to the team.The CompanyCake (joincake.com) is the leading digital platform for end-of-life planning, with 30 million people visiting the site each year. We are a Boston-based, venture-backed, early-stage technology company that is founded by MIT and Harvard alums and we are capitalizing on the hyper awareness of mortality and the mega trend to find digital solutions to these critical life choices.With 3,000 articles and interactive planning tools, Cake is a one-stop-shop for all aspects of end-of-life including healthcare, financial, legal, and digital legacy. In the last few months, demand for our services has increased dramatically: health systems and financial services companies have reached out to purchase co-branded versions of our software, and our organic traffic has grown tenfold.Our CEO was honored on Fortune’s 40 Under 40 list and the Care100 list (one of the most influential people in care), and our work has been highlighted in The New York Times, BBC, NPR, Business Insider, and The Boston Globe.The Role Query and analyze data from all areas of our company, compiling data from multiple sourcesCreate and maintain PowerBI data models and reportsWork closely with our product and operations teams to create and manage internal and client-facing data dashboardsSupport operations by analyzing data for valuable trends and insightsSupport product by setting up dashboards to monitor key metrics and analyze data to identify user trends and new opportunities for improvementPerform statistical analysis of data, prepare reports, and present findings to the team in easy-to-understand formatsThe Essentials Data-driven with strong analytical skillsGreat at taking complex information and presenting it in easy-to-understand formatsKnowledge of PowerBI (or transferrable skillset, e.g. Tableau)Excellent Excel skillsExperience with relational data structuresProficiency with SQL or similar query language (bonus points if you know Kusto)To ApplyWe’d love to hear from you. Please send your resume along with a note on why you’re interested in working at Cake.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.Job Type: Full-timePay: $100,000.00 - $150,000.00 per yearBenefits:401(k)Flexible scheduleHealth insurancePaid time offParental leaveSchedule:Monday to FridayCOVID-19 considerations:This role is fully remote, so please take your own precautions and let us know if you need any help/assistance in the process.Work Location: Remote",www.indeed.com/company/JoinCake/jobs/Senior-Data-Analyst-e29913bc756d141d?fccid=e0467e0d987e27cb&vjs=3,20220117
18,Data Analyst I / 40 Hours/ MGH- Primary Care,Massachusetts General Hospital(MGH),,"Data Analyst I / 40 Hours/ MGH- Primary Care  - (3183126)  GENERAL SUMMARY/ OVERVIEW STATEMENT:  Under the direction of the Finance Director of the Division, the Data Analyst will oversee data analyses and will be responsible for setting up data management and reporting platforms for the Division. The Data Analyst will ensure accuracy of data, account for missing data, and address data structure to best inform analyses. The Data Analyst will work on a variety of data-focused tasks including, but not limited to data cleaning, data analysis and interpretation. In addition, the Data Analyst will generate data reports and analysis, as needed, to inform project planning. The Data Analyst will also be tasked with updating Peoplesoft for MD data changes and processing special payments to MDs in the Division.  PRINCIPAL DUTIES AND RESPONSIBILITIES:  Works with the DGIM Finance Director, the Sr. Administrative Director, and the Director of Primary Care Strategy to further the development of our Division Dashboards and to provide a stabilizing force to regular distribution.  Works with large-scale data and translates raw data into information that is presented in an easily understandable, graphical and/or tabular format.  Independently investigates and proposes solutions for validating and integrating data from different sources, including, but not limited to, the information systems at the hospital and departmental level.  Responsible for monthly payroll including changes to physician compensation and record keeping.  Works independently and effectively with clients at all levels to understand the purpose of their requests and provide a meaningful deliverable.  Must be able to exercise appropriate judgment as necessary. Requires verbal and written communication skills to effectively collect, analyze, and validate information with users.  High degree of professionalism, discretion, and confidentiality  QUALIFICATIONS:  Bachelor’s Degree required 1-2 years data/analytical work experience  SKILLS/ ABILITIES/ COMPETENCIES REQUIRED:  Experience with data collection, database management analysis, and presentation of analysis Strong computer skills including MS Excel, Access, Word, Tableau Strong analytical and technical skills Attention to detail. Decision making and problem solving skills Initiative Integrity Ability to plan/prioritize Ability to establish and meet goals.  WORKING CONDITIONS:  Standard business office environment  SUPERVISORY RESPONSIBILITY:  None.  EEO Statement  Massachusetts General Hospital is an Equal Opportunity Employer. By embracing diverse skills, perspectives and ideas, we choose to lead. Applications from protected veterans and individuals with disabilities are strongly encouraged.  Primary Location MA-Boston-MGH Main Campus Work Locations MGH Main Campus 55 Fruit Street Boston 02114 Job Professional/Managerial Organization Massachusetts General Hospital(MGH) Schedule Full-time Standard Hours 40 Shift Day Job Employee Status Regular Recruiting Department MGH Primary Care Job Posting Jan 12, 2022",www.indeed.com/rc/clk?jk=146cb9aad9e15ec5&fccid=3aaabf5c54e51db9&vjs=3,20220117
19,Data Analyst,VICE MEDIA GROUP,,"Role x You You are a strategic and detail-oriented researcher with a passion for measurement. You are interested in a variety of methodologies but also want to break with convention and create new ways to gather, analyze and tell stories with data and information. In the short term you will manage brand research studies - both ad and content effectiveness - for VMG partner brands. This includes recommending the best approach, developing the research instruments and analyzing and presenting the results. Working together with the greater Global Audience Insights team, you will serve as an important link in the producing strategic decisioning to drive success across the org. You will manage projects independently and be passionate about developing new, creative ways to display data and information. After 6 months - 1 year in this role you will become more client-facing, actively involved in the project from kick-off to final presentation. Qualifications You have these: 1-2 years experience in research, media, marketing, and/or publishing. and constantly curious about the world around you Solid project management and organizational skills with strong detail orientation and ability to multitask Proficiency with data analysis tools Ability to analyze and summarize data and information across sources and methodologies We’d love if you also had these: Experience with both qualitative and quantitative research Excellent verbal, written and presentation skills Previous experience at a media company We want to find people who believe in our goals and feel inspired enough to grow while they’re here to fill the role, rather than someone who checks the boxes but isn’t invested. Working at VICE: We want to find people who believe in our mission and goals and feel inspired to grow while they’re here, rather than someone who checks the boxes but isn’t invested. We encourage you to apply and show us what you’ve got. VICE Media Group prioritizes the voices, ideas and people that other media companies miss. We believe that innovation is a direct result of diverse, inclusive cultures so we don’t just “tolerate” differences, we celebrate it and see it as essential to our staff, culture, and business. To learn more read the VICE Guide to VICE . In alignment with our Core Behaviors and to ensure the safety of all of our employees and the communities we serve, we require all incoming employees to be fully vaccinated against COVID-19. If hired, you will be required to provide proof of vaccination, which will be kept confidential. If you require reasonable accommodation during the application and selection process, please let us know by contacting Accommodations@vice.com. We will work together to best meet your needs. Agencies: VICE Media Group is not partnering with agencies nor accepts unsolicited resumes and will not be responsible for any fees or expenses related to such unsolicited resumes and/or applicants",www.indeed.com/rc/clk?jk=2f690194f6e66d93&fccid=693aebe23bd65b26&vjs=3,20220117
20,Pipeline Data Analyst,Baker Hughes,,"Data Analyst- Pipeline Inspection (ILI) Do you like working in collaborative teams and solving technical problems? Are you passionate about Data and Quality? Join our innovating Process & Pipeline Services team! The PPS business delivers pipeline and process services to the oil and gas market globally. In-line Inspection and Integrity Engineering are services that provide inspection and pipeline integrity reports for our customers globally. Delivering accurate and reliable data and analysis is the cornerstone of the PPS business and is integral in ensuring the safe operating of oil and gas pipelines. Partner with the best As Pipeline Data Analyst, you will be delivering pipeline and process services to the oil and gas market globally. In line, Inspection (ILI) and Integrity Engineering (IE) are services that provide inspection and pipeline integrity reports for our customers globally. As a Data Analyst- Pipeline, you will be responsible for: Interpreting data and the production of pipeline inspection reports for our customers, on-time and to the required quality Delivering accurate and reliable data based on thorough data analysis is the cornerstone of the PPS ILI business and is integral in ensuring the safe operating of oil and gas pipelines. Responding to routine production of customer reports using specialist software and skills. Identify quality or productivity issues and potential solutions Processing ILI data from the field following strict procedures and parameters Fuel your passion To be successful in this role you will: Educated to high school or college level with science, technology, engineering and/or mathematics (STEM) content Have ability to demonstrated oral presentation and written communication skills Demonstrate effective problem identification and solution skills to meet deadline in a fast-paced environment Be detailed, analytical, process orientated approach with ability to drive issues to a robust closure in a timely manner Work in a way that works for you We recognize that everyone is different and that the way in which people want to work and deliver at their best is different for everyone too. In this role, we can offer the following flexible working patterns: Working onsite in the office full time - flexing the times when you work in the day to help you fit everything in and work when you are the most productive Working with us Our people are at the heart of what we do at Baker Hughes. We know we are better when all of our people are developed, engaged and able to bring their whole authentic selves to work. We invest in the health and well-being of our workforce, train and reward talent and develop leaders at all levels to bring out the best in each other. Working for you Our inventions have revolutionized energy for over a century. But to keep going forward tomorrow, we know we have to push the boundaries today. We prioritize rewarding those who embrace change with a package that reflects how much we value their input. Join us, and you can expect: Contemporary work-life balance policies and wellbeing activities Comprehensive private medical care options Safety net of life insurance and disability programs Tailored financial programs Additional elected or voluntary benefits About Us With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we're committed to achieving net-zero carbon emissions by 2050 and we're always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient. Join Us Are you seeking an opportunity to make a real difference in a company with a global reach and exciting services and clients? Come join us and grow with a team of people who will energize and inspire you!  As part of our commitment to the health and safety of our employees, customers and the communities in which we operate, this role requires full vaccination for COVID-19 prior to beginning work.About Us: With operations in over 120 countries, we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry, we’re committed to achieving net-zero carbon emissions by 2050 and we’re always looking for the right people to help us get there. People who are as passionate as we are about making energy safer, cleaner and more efficient.  Join Us: Are you seeking an opportunity to make a real difference in a company that values innovation and progress? Join us and become part of a team of people who will challenge and inspire you! Let’s come together and take energy forward.  Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law.",www.indeed.com/rc/clk?jk=62da3f2fe078f327&fccid=f4c6ba597fc7aa75&vjs=3,20220117
21,Data Analyst,Northwell Health,,"Job Description Job Description Analyzes, verifies, tracks and reports on department related databases and software. Serves as a liaison between department’s analytical needs and technical data storage systems and files; collaborates with stakeholders to document requirements for reporting. Develop analytic reports and dashboards utilizing various databases and third party data files. Job Responsibility Analyzes, verifies, tracks and reports on department related databases and software. Identifies strategies for evaluation of key performance indicators (KPI’s), quality metrics, outcomes evaluation, population management studies, etc. Develops technical and functional specifications based on business requirements and analysis of technical workflows. Identifies issues in data quality that would impact reporting (i.e. duplicate records, missing data, etc.). Identifies methods of data visualization and presentation principles to ensure effective and impactful communication of projects to management. Maintains trends and tracks various measures to fully utilize the capabilities of databases and data files. Integrates add-on programs to eliminate or streamline back end processes. Serves as a liaison between departments analytical needs and technical data storage systems and files. Operates under general guidance and work assignments are varied and require interpretation and independent decisions on course of action. Performs related duties as required. All responsibilities noted here are considered essential functions of the job under the Americans with Disabilities Act. Duties not mentioned here, but considered related are not essential functions. Job Qualification Bachelor's Degree required, or equivalent combination of education and related experience. 1-3 years of relevant experience, required.",www.indeed.com/rc/clk?jk=78fbd6ec914caec4&fccid=6f31e2074a3d8a7b&vjs=3,20220117
22,Data Analyst,DISYS,,"Start Remote / Eventually go onsite / Local Candidates The 3 most important think for us are:1. Excel proficiency 2. Data maintenance in a CRM experience 3. Familiarity with Master Data Systems Demonstrated understanding of the business, data requirements, system and user workflows.Familiarity with master data management (MDM) solutions and the application of quality control procedures and corrective measures.Proficient with Excel and/or Tableau for visualizing data.Define the characteristics of Master Data and understand approaches, difficulties, risk analysis, and mitigation for data mapping.Recognize the purpose of data governance by correlating business use cases and benefits.  * Knowledge of data management policies and proceduresAbility to use online resources (i.e. D&B Hoovers, MDR) to validate business customer information.Experience using various customer relationship management (CRM) solutions.Ensure operational and data management requests are executed within expected timeframeJob Types: Full-time, ContractPay: $38.00 per hourWork Location: One location",www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTYkY06FZEdAAtNWO-eDAfNklmfZymsMF6eFRONl7rAMN5x_2sHrqXfWPo9rHDxSPmFNhYNWzzw80kC_woutSCzzAAPzOGiCSKpq_ZsLxpGSNS3a8f1qMEDlFDxGTf6VuwC5Uj8LdfziHxZNLPJWoTMrFIk0YwHje_i48bB31QY6wfv6vnpGrDVMEjVEFq1pBGyaMkO2jjN7Xqak-n6abPoezYSSXVRhGafCasXkDCUvAKcWUGJD1klM7ZWodLNUSF4YOkXYvlRxl4vwaxdwZHs2LNsImmmkeW2pakML93cmzV4N6ByRNXHahih1NGekb9-AjHS0bBwGAzrC034LN6AdVCFXVYSulRW5xYr-AmSXLLeSPg8vF7qcI8yNtA88vlpkvmJYeibr7fqa7qmJW61AfUpom58UHAJX1lFG7uoEn2ULMFQuXuIUJFyHsMn3rkCRyBdivFuXkl5htcgfc3&p=8&fvj=1&vjs=3,20220117
23,Jr. Data Analyst,Net2Aspire,Bachelor's (Required)Data analysis skills: 1 year (Required),"Apply Statistical and Machine Learning methods to specific business problems and data.  * Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.  * Design, develop, evaluate, and release highly innovative models elevate the customer experience and track impact over time  * Collaborate with colleagues from multidisciplinary science, engineering and business backgrounds.  * Work with engineers to develop efficient data querying and modelling infrastructure for both offline and online use cases  * Manage your own process: identify and execute on high impact projects, triage external requests, and make sure you bring projects to conclusion in time for the results to be usefulJob Types: Full-time, Part-timePay: $65,000.00 - $80,000.00 per yearSchedule:8 hour shiftEducation:Bachelor's (Required)Experience:Data analysis skills: 1 year (Required)Work Location: Multiple Locations",www.indeed.com/company/Net2Aspire/jobs/Junior-Data-Analyst-87118e7b8120dace?fccid=b6bf4186b6fe777a&vjs=3,20220117
24,Policy Analyst,"Federal Finnancial Analytics, Inc.",Bachelor's (Required)Research: 1 year (Preferred),"Policy Analyst: Boutique financial-policy consultancy seeks a Policy Analyst knowledgeable about bank regulation, legislation, key policy questions about economic inequality, safety and soundness, and innovation. Candidates should be able to utilize quantitative and qualitative research methods and analytical skills to prepare both high-level and in-depth reports assessing regulatory, legislative, and political developments across a wide range of banking and financial services issues. Task include analyzing and monitoring key developments, writing client reports, analyzing relevant research, and client outreach. Knowledge of U.S. financial-regulatory structure, key requirements, policy debate, andCongressional process required; that for global finance rules a plus. Understanding also of key financial- industry stresses, operational concerns is preferred along with legal-analysis skills. A college degree in a relevant field is required, and candidates must have excellent writing and analytical skills as well as the ability to work in a fast-paced environment. Attention to detail and essential and great team-work skills also essential.ResponsibilitiesTrack and assess financial services policy developments in Congress and at relevant Federal regulatory agenciesPrepare client-facing analyses, reports, and papers assessing regulatory and legislative developments and associated impactsMonitor Congressional hearings and Agency meetings and prepare reports summarizing theseGather and analyze data from public sourcesConduct literature/document reviews and present findings to senior staffAssist in preparation of Managing Partner’s articles and op-eds published in major outlets (e.g.,New York Times, Wall Street Journal, Financial Times)Perform other duties as assignedRequirementsBachelor’s degree in a relevant field of study (e.g., finance, economics, political science)Excellent writing and communications skillsAdvanced qualitative and quantitative data analysis abilitiesAbility to perform under pressure, meet time-sensitive deadlines, prioritize, and multi-taskKnowledge of Congressional/regulatory processes and procedureStrong research skills and attention to detailProficiency with Microsoft Office products, particularly Word, Excel, and OutlookPrevious Capitol Hill, banking agency, or similar experience preferredJob Type: Full-timePay: From $65,000.00 per yearBenefits:Dental insuranceHealth insurancePaid time offVision insuranceSchedule:Monday to FridayApplication Question(s):Do you have Knowledge of U.S. financial-regulatory structure?Do you have knowledge of Congressional/regulatory processes and procedure?Do you have Capitol Hill, banking agency, or similar experience?Education:Bachelor's (Required)Experience:Research: 1 year (Preferred)Work Location: Remote","www.indeed.com/company/Federal-Finnancial-Analytics,-Inc./jobs/Policy-Analyst-a0fad69abf9e79b2?fccid=f80e3ef05861f89d&vjs=3",20220117
25,Business Analyst I,Next Level Solutions,,"Position Description: Improving the standard. Learning new techniques. Redesigning the industry.  The team at Next Level Solutions helps insurance companies gain a better understanding of best practices and development standards when implementing the Duck Creek products. Our work environment is powered by comprehensive learning, idea sharing, and pushing the envelope on Business “need” versus Technology “debt”. Our vision of “next day” allows carriers to better understand how their implementation today, will affect their business tomorrow.  If you have a desire to reshape an industry by being on the leading edge of technology, innovation, and transformation, let us know. We may be looking for you.  The Duck Creek Business Analyst I will work under the general supervision of a Business Analyst II, Senior Business Analyst or Lead Business Analyst while assisting in eliciting and translating Product Requirements. Will support in facilitation of transitioning Requirements to both the Development and Quality teams.  Essential Duties: Partner with Business Analysts/Senior Analysts to understand Requirement Methodologies Ability to look at a data set, analyze and draw bigger conclusions Ability to collaborate and communicate well internally and client-facing Technical Skills: Experience using Microsoft Office 365 is required Interpersonal Skills: Good written and verbal communication skills are a must Highly motivated, team player, and self-starter Can work independently and in a team environment Strong organizational, prioritization, and time management skills Ability to maintain composure under pressure Education and Experience: No prior experience required Additional Requirements: This is a full-time position and primarily works Monday through Friday 8 AM-5 PM CST This position is remote Ability to travel as needed",www.indeed.com/rc/clk?jk=3d76a0c4c2c5fbec&fccid=22ee36704cd309da&vjs=3,20220117
26,Data Analyst With Gas Pipeline Background,confidentioal,,"Need a data analyst resource with Gas pipeline background will be a good fit for this position.Able to coordinate with Gas transmission team , gas control team, dnv and other teams to collect the data and discuss concerns/issues related to data.Able to manipulate/format the data in the format required by GIS/DNV using business process tool.Desired skill : Alteryx or Microsoft power automate or any kind of business process tool.Job Types: Full-time, ContractSalary: $50.00 - $55.00 per hourWork Remotely:Yes",www.indeed.com/company/Access-To-Future/jobs/Data-Analyst-Gas-Pipeline-Background-a8c2231b2f6a82dc?fccid=e6b6a9445fb0d455&vjs=3,20220117
