10,Data Analyst,Intelligent Medical Objects,"Research shows that women and underrepresented groups only apply to jobs only if they think they meet 100% of the qualifications on a job description. IMO is committed to considering all candidates even if you don’t think you meet 100% of the qualifications listed. We look forward to receiving your application! Work that is meaningful. A job that has impact. Colleagues that inspire. That’s what you’ll find at Intelligent Medical Objects (IMO), a growing health IT company creating clinical terminology and insights solutions that are used by more than 500,000 US physicians and 4,500 US hospitals to power better patient care and support meaningful analytics. The Data Analyst is responsible for analysis of database and scripting discrepancies within IMO's terminology database. The data analyst provides analysis, research, and resolution to quality issues in regard to IMO database, scripting of queries, as well has implementation and development of processes for IMO’s content infrastructure. This can include coordinating content development with IMO terminology release cycles. The Data Analyst also supports the design, development, maintenance, documentation and testing of scripting for IMO terminology infrastructure. This isn't your everyday analyst - IMO's 'data' is our terminology - and the work of the Data Analyst here at IMO has a huge impact on our our clients interact with our products. Ensuring the quality of the database and process infrastructure is key to the success of the Data Analyst at IMO. Not only will you develop advanced scripting and analytics skills, but you'll come to know a wide array of medical and clinical terminology that will set you apart from your peers in analytics. Responsibilities Requirements #LI-PL1 #LI-Remote At IMO, we celebrate diversity and are committed to creating an inclusive environment for all employees. IMO is proud to be an equal opportunity workplace and is an affirmative action employer. Job Type: Full-time Write clean, quality, and testable PostgreSQL and Python code that supports rapid delivery via Continuous Integration, Delivery, and automated deployments Analyze data, models, and functionality of IMO products and shared services, working to improve the process in which data and terminology is delivered to customers Participate in design and process decisions while working and learning in a cross-functional agile team Identify patterns and trends in data sets, analyzing those results, and deliver creative and innovative approaches to complex problems Troubleshoot database environments and reports Impact and make a difference in the field of medical informatics Experience with at least one of the following general-purpose programming languages, including but not limited to: Oracle SQL, PostgresSQL, JSON, PySpark Ability to write and understand complex queries, code, and packages Experience building and analyzing data models and reporting packages An enjoyment of technical challenges and eagerness to explore new approaches Solutions-oriented and has a passion for helping her/his team to problem-solve and execute",www.indeed.com/company/Intelligent-Medical-Objects/jobs/Data-Analyst-4b58193d9abcfa4f?fccid=8a97d8070e7b31f8&vjs=3,20220121
11,"Analyst, Data",Molina Healthcare,,www.indeed.com/rc/clk?jk=2c3d8994df33aff4&fccid=61b6afe09a420e77&vjs=3,20220121
12,Data Analyst,Orlando City SC,"Plans, oversees, and coordinates the analysis of all Physiology/Performance data for both MLS and Academy. Produces training and post-match and/or seasonal reports across multiple departments (technical, sports science, medical etc.). Delivers insights to the coaching staff and works with coaches to assist in match/training preparation and evaluation. Ensures the communication of data in a clear and confidential manner. Researches and assesses new statistical analysis methods and technology, and makes recommendations for new equipment and process enhancements, as appropriate. Performs other projects as assigned. Degree in computer science, math, data science or related field. Familiarity with data management systems, query languages (SQL), and a statistical scripting language (R/Python) preferred. Understanding of soccer. Ability to recognize basic tactical concepts. Strong work ethic, confidentiality, and attention to detail. Strong communication and collaboration skills. Strong organizational skills with the ability to prioritize work effectively. Innovative problem solving, research and analytical skills. May work in an outdoor setting as required. Ability to work flexible hours including nights, weekends, and holidays. Fluency in Spanish/Portuguese is a plus.",www.indeed.com/rc/clk?jk=de71d2fbb8ea079d&fccid=bd516e435fb80a4e&vjs=3,20220121
13,Research and Data Analyst,ESC Region 11,"Job Title: Research and Data Analyst  Division: Instructional Services FLSA Status: Exempt  Salary Scale: 104 ($84,083-$103,845 Minimum-Midpoint) Work Days: 226 Reports To: Director of Instructional Services  Primary Purpose To develop and implement a robust data management system within the Instructional Services (IS) Division that informs strategic planning and service design and delivery. To analyze data and provide actionable insights for IS staff. To model a persistent growth mindset by embracing purposeful data-driven change through the continuous improvement of data collection and analyses processes.  Qualifications To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.   Essential Duties & Responsibilities This list of essential functions is not exhaustive and may be supplemented. Bachelor's degree in related field (Master's preferred) Certificate(s) in data science, project management Team oriented attitude and desire to work collaboratively with ESC staff, the Texas Education Agency, and campus/district/charter school personnel. Excellent oral and written communication skills. Knowledge of technology and appropriate technological applications. Understanding of accountability and assessment models in education systems. Technical expertise in data models and database design development Adept at queries, data visualization and presenting findings Ability to use personal computer and software to develop spreadsheets, perform data analysis, create presentations, and compile reports. Strong project management skills Excellent interpersonal, facilitation, communication, and consulting skills.  Ability to assess needs, influence, collaborate, deliver results and solutions, and partner with others at all levels in the organization.  Strategic planning, continuous improvement, and systems thinking.  Strong analytical and deductive reasoning skills. Proven working experience as Data Analyst  Experience working with large data sets and applying statistical, quantitative, and diagnostic techniques to resolve problems and make predictions SQL, Tableau, Power BI, Excel, or related solution Interpret data, analyze results using statistical techniques and provide ongoing reports Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality Acquire data from primary or secondary data sources and maintain databases/data systems Identify, analyze, and interpret trends or patterns in complex data sets Filter and ""clean"" data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems Collaborate with and actively participate in inter-departmental and center-wide teams in order to: Collaborate with the Organizational Improvement Specialist to provide internal consulting to the organization and its leaders in order to assist with the achievement of successful business results and employee effectiveness.  Produce media and print messages to showcase business results and highlight successes.  Compile, maintain, file, and secure all reports, records, and other required documents. Assure compliance with federal, state, and local laws and guidelines. Perform other duties and activities assigned.",www.indeed.com/rc/clk?jk=bf3f4b8e6024fd97&fccid=e2d99b9a0910fae4&vjs=3,20220121
14,Associate Compliance Analyst (Data Removal),Deloitte," Review requests to remove personal data from Deloitte laptop  Provide guidance and process direction  Ensure identified data is centralized and free from Deloitte and client confidential information (e.g., intellectual property, firm deliverables, and creations of work)  Schedule one-on-one appointments, review and resolve challenges, and oversee successful transfer of personal data to a personal device  Recognize and resolve common error messages associated with Deloitte technical controls  Collaborate with other teams: Collaborate with other internal stakeholders (e.g., Talent, Confidential Information (CI) Champions, Information Technology Services (ITS), Confidential and Privacy, Culture Risk and Insider Threat) as needed  Track support activities methodically with relentless attention to quality, accuracy and timeliness. Track progress, average time to complete, and lessons learned. Support the preparation of periodic reports for reporting and analytics  Assist in various projects such as making updates to procedure documents (e.g., data removal forms, templates, tools) to improve the personal data removal process Excellent verbal and written business communication skills  Excellent organizational and time management skills  Ability to apply technical skills related to adjusting software settings and general questions related to data removal  Attention to quality and detail a must  Ability to work well under pressure: responsiveness, accuracy and sense of urgency are essential to this role  Ability to apply critical thinking in evaluating different scenarios  Ability to handle confidential and sensitive information with appropriate discretion  Ability to prioritize work and work independently; know when to seek guidance  Proficiency in MS Office - Outlook, Word, Excel and PowerPoint.  Previous experience of working in ServiceNow, SharePoint, and MS OneDrive  Limited sponsorship may be available",www.indeed.com/rc/clk?jk=06a9645ccc0cb7e3&fccid=9e215d88a6b33622&vjs=3,20220121
15,ANALYST DATA CMG,Centra Health,"Partnering with you to live your best life. At Centra, we want to listen carefully and get to know you well. We want to understand your hopes, goals and dreams. We want to do our part so you can be your very best - as you define it. This remains true whether you are a patient, a Centra Caregiver, or a member of the communities we serve. As a candidate considering employment with our organization, we want you to understand that it is our mission to help partner with you throughout each stage of your career. Consistent with long-standing practices requiring health care workers to be vaccinated against serious infectious diseases for the safety of patients and staff, Centra will require COVID-10 vaccinations for all new and current employees and those who work in Centra facilities as a condition of their employment. If hired to work at Centra, you will be required to provide proof of vaccination or be willing to receive the vaccination. Medical and religions exemptions may be requested. Overview  Our care givers at Centra are the most valuable asset we have and it is our mission and commitment to build and sustain a diverse and inclusive environment. When recruiting and retaining talent at Centra, our hiring needs are based on matching a candidates job qualifications with our job requirements and department needs without regard to race, color, age, religion or belief, national origin, disability status, protected veteran status, gender identity or expression, sexual orientation or any other characteristic protected by the laws or regulations in the locations where we operate. Centra is an Equal Opportunity Employer and prohibits discrimination and harassment of any kind. Be yourself. Be a partner with Centra.",www.indeed.com/rc/clk?jk=a29fa2b7c98488d4&fccid=0416da23bf371023&vjs=3,20220121
16,Data Analyst,Cannabis Cured,"The Company The Maine Cannabis Campus is the first vertically integrated, state and municipality licensed, adult and medical use cannabis company in Maine. Due to our 9 years of experience in the medical cannabis industry we have been able to perfect our cannabis products to a medicinal level. This begins with the highest quality cultivation facilities and flower, allowing us to transfer that consistent quality to our recreational customers. Our passion is about educating and integrating within our communities to diminish the misguided stigma that has been floating around cannabis vs. opioid uses & abuse for much too long. We take great care in making sure our customers only receive the cleanest, most effective products for their individualized needs; along with the peace of mind that their choice was the right one. The positive innovation, opportunity, healing, and community that cannabis brings is undeniable; our intention is to keep it all growing. General summary of role The data analyst role will work directly with the Chief Financial Officer and provide the data compilation and analysis for the company. They will assist in compilation, interpretation, and reporting of key data points throughout all company departments. These departments include cultivation, manufacturing (including processing, packaging, and commercial kitchen operations), retail, and admin/financial. This is a critical role, whose main objective is to offer valuable information to aid in decision making on micro and macro levels company wide. - Extracting, transforming, and storing data from multiple departments for analysis and comparison over time. - Maintaining a level of knowledge on data sets from multiple departments to interpret trends or patterns in complex data sets. - Actively partnering with departments throughout the company to seek out various data points and compile weekly overview reports for executive leadership. - Assisting with various projects laid out by the Chief Financial Officer Job requirements - Bachelor’s degree (Preferably with an accounting, business, computer science or economics focus) - Highly proficient in Excel & QuickBooks - Experience creating data visualizations in excel - Background and understanding of accounting principles is preferred - Exceptional verbal and written communication skills - Strong mathematics skills and attention to detail to aid in compiling and interpreting large and complex data sets Job Type: Full-time Pay: $55,000.00 - $65,000.00 per year Benefits: Physical Setting: Schedule: Ability to commute/relocate: Education: Experience: Work Location: One location Dental insurance Health insurance Paid time off Vision insurance Office 8 hour shift Day shift Fairfield, ME 04937: Reliably commute or planning to relocate before starting work (Required) Bachelor's (Required) SQL: 1 year (Preferred)",www.indeed.com/company/Green-Alien-Cannabis/jobs/Data-Analyst-1402c3a9225c86b9?fccid=b2cc1a9a6b67c20d&vjs=3,20220121
17,"Assistant Data Analyst, Rankings and Contests",BNP Media,"Engineering News-Record (ENR), the leading source of news and data for a community of over 400,000 construction industry professionals, is looking for an experienced data analyst or data journalist to work with a team of editors to produce top ranking lists and content. Like the Fortune 500 in general business, the ENR regional and national Top Lists are well-known—and essential—to construction professionals. The successful candidate will work to set up surveys to collect data from industry firms in 10 regional sectors, and then disseminate the surveys via marketing outreach, email, phone calls, social media and other means to prospective participants. Next, the staff member will analyze the data and work with ENR editors to produce firm rankings and other content. The second key responsibility will be managing the data underpinnings of ENR’s many competitions and contests using Open Water. Experience should include experience in data analysis and the ability to integrate data with journalism. Experience working on the staff of a newspaper, website, consumer magazine or B2B journal is a plus. Candidates should be comfortable with and have aptitude for working with data and with programs such as Oracle, SQL, Excel, OpenWater, or others. Basic understanding of marketing is helpful. Candidates should demonstrate good news judgment as well as the ability to collaborate efficiently in a team environment under deadline pressure. An understanding of construction, engineering, technology and business is helpful. Job Requirements · Managing the data underpinnings of ENR’s many competitions and contests using OpenWater. Website Other Job Type: Full-time Pay: $55,000.00 - $60,000.00 per year Benefits: Schedule: Experience: Work Location: Remote Familiarity with database programs (MS Access, Oracle or others) and Excel spreadsheets is essential Experience in SQL and writing queries Ability to multitask and manage dozens of lists, rankings and contests throughout the year Work with others members of the surveys and rankings team to integrate regional and national top list databases and allow participants to more easily submit data both regionally and nationally. Support senior editor, surveys and rankings, on work to automate repetitive tasks Assist in researching, recruiting and contacting new qualified firms for inclusion in the regional Top Lists. Review regional Top List survey submissions to ensure all qualified firms have the opportunity to participate in the Top List surveys and be ranked. Assist with identifying and verifying top Firms of the Year Assist with data acquisition and analysis for regional Top Construction Starts lists Contact qualified firms missing from the ENR Top List submissions for each survey to ensure they are aware of the survey and have a chance to submit their data. Plan and oversee Top List survey data collection to ensure timely and accurate submissions by survey participants. Generate Top Lists for delivery to production through database review and programming. Proofread all lists and sublists on page during the production process for accuracy and presentation. Attend to email and phone inquiries concerning ENR regional surveys and Top Lists Provide and review survey data and Top Lists for posting on website. Help compile and review all pdf files to be posted on website for exclusive subscriber access. Increase website traffic and variety/amount of online content. Outstanding time management skills and the ability to work successfully under multiple deadline pressures. Bachelor's degree (or equivalent) and experience in data analysis, journalism, marketing or a combination. Back up all materials and editorial files. Other tasks as assigned. 401(k) 401(k) matching Dental insurance Employee assistance program Flexible schedule Flexible spending account Health insurance Life insurance Paid time off Referral program Vision insurance 8 hour shift SQL: 2 years (Preferred) Oracle: 2 years (Preferred) OpenWater: 1 year (Preferred)",www.indeed.com/company/BNP-Media/jobs/Assistant-Data-Analyst-f6d60958a00ea1d0?fccid=3546cb9a2ac62ddf&vjs=3,20220121
18,Data Analyst,Nuvia Dental Implant Centers,"Nuvia Dental Implant Center, a growing dental implant center, is looking for an experienced Data Analyst. We provide implants and full mouth restorations to our patients, changing their lives. An exceptional patient experience for every patient is our top priority. At Nuvia, we only hire top talent.    Hours are full time, Monday-Friday from 8am-5pm. Starting Salary $80K DOE.   Nuvia is a great place to work! We pride ourselves in the satisfaction of our teams and believe if they are well taken care of, in turn, they will take great care of our patients. Our benefits package includes the following:   Paid Training  Paid Time Off  Paid Holidays  Company Paid Benefits: Health, Dental, Short Term Disability  401k   What does an ideal candidate for a Data Analyst at Nuvia Look like? How would you define success in this role? What does the day in the life of a Data Analyst look like? What is the biggest challenge of this role? This position will be directly responsible for overseeing and completing our data storage and visualization.   Responsibilities: Requirements:   We LOVE what we do. Check out our YouTube channel to see what everyone is talking about: https://www.youtube.com/channel/UCi1RTdfdvB38NiIGD4UA26Q The ideal candidate would be someone that takes initiative of gathering data and not waiting to be told which data is needed. Success with the Data Analyst would be 100% accurate and reliable data for daily meetings with the sales and marketing team. Every day as the Data Analyst will consist of analyzing and collecting data from several pools of metrics platforms into one for simplistic viewing. You will be reviewing several forms at the end of every day to ensure accuracy. The biggest challenge of this role is accuracy. Nuvia Dental Implant Center is growing at a rapid rate, with several locations opening this year which requires constant adjustments to new KPI’s and moving around data. Ensure data is stored properly for long term sustainability Organize data from different sources to easily join together Establish the data in easy to understand visualization tools like Grow.com Attend meetings for any data inquiries Analyze for any discrepancies or improvements Provide insights and recommendations Deliver reliable accurate data for executive sales, marketing, and other teams to make decisions quickly Proven track record for prioritizing tasks in a fast paced environment Expert competency in excel, google sheets, other data storage methods Expert competency in formulas, database infrastructure and design SQL knowledge huge plus Be attentive to all details with excellent verbal and written communication skills Ability to work independently, under pressure, and to meet deadlines Understand and live by Nuvia company values",www.indeed.com/rc/clk?jk=710c31ba279b7a40&fccid=dd616958bd9ddc12&vjs=3,20220121
19,Data Analyst *ENTRY LEVEL*,CCS Global Tech,"Responsibilities Skills Job Types: Full-time, Contract Pay: $90,000.00 - $100,000.00 per year Benefits: Schedule: Supplemental Pay: Work Location: Multiple Locations Define configuration specifications and business analysis requirements Perform quality assurance Define reporting and alerting requirements Own and develop relationship with partners, working with them to optimize and enhance our integration Help design, document and maintain system processes Report on common sources of technical issues or questions and make recommendations to product team Communicate key insights and findings to product team Constantly be on the lookout for ways to improve monitoring, discover issues and deliver better value to the customer Previous experience in Business / Systems Analysis or Quality Assurance A degree in IT / Computer Science Proven experience in eliciting requirements and testing Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools Solid experience in writing SQL queries Basic knowledge in generating process documentation Strong written and verbal communication skills including technical writing skills Dental insurance Employee assistance program Health insurance Parental leave Professional development assistance Relocation assistance Vision insurance 8 hour shift Monday to Friday Bonus pay",www.indeed.com/company/CCS-Global-Tech/jobs/Data-Analyst-Entry-Level-1f5213554b103cf7?fccid=91f933dd8e7dd750&vjs=3,20220121
20,Entry Level Business Analyst,Dhatronictech,"We are looking for Entry Level Business Analyst Responsibilities:  Qualification: Job Type: Full-time Pay: $65,000.00 - $75,000.00 per year Schedule: Education: Language: Work Location: One location Gather and document business, functional, and user requirements and processes Become a subject matter expert in the company's business model as well as a good foundational understanding of the industry as a whole Testing, documentation review, other discussions and continue to advance their understanding and quality of analysis/documentation As a Business Analyst, you will be involved in the -solutioning- so that once the requirements have been captured Work closely with the development teams and project managers to create realistic plans to deliver against Document the Functional, Technical, and Performance requirements for the program. Understanding strategic business needs and plans for growth. Master’s or Bachelor’s degree 0-1 year of experience Knowledge in writing SQL queries Basic knowledge in generating process documentation Strong written and verbal communication skills including technical writing 8 hour shift Day shift Monday to Friday Bachelor's (Preferred) English (Preferred)",www.indeed.com/company/Dhatronictech/jobs/Entry-Level-Business-Analyst-2489990a19c96bb7?fccid=2ab83a6f82c0e82b&vjs=3,20220121
21,Junior Data Analyst,CCS Global Tech,"As a junior data analyst, you will manage databases and implement data collection systems. You will interpret data using specific methods and technologies and create reports on patterns and trends you have identified in data sets. You will work closely together with management on finding the correct business priorities. Responsibilities: · Provides plan with data, reporting and analyses that enable data driven decision making.· Provides summary analyses in written and oral presentation settings.· Builds database from scratch. And prepares complex presentations.· Develops system test cases and documents results, researches system issues and documents findings. Requirements: Job Type: Full-time Pay: $60,000.00 - $65,000.00 per year Work Location: One location Understanding of database objects (entities, attributes, constraints, relationships, joins, etc.) Good logic-building skills Ability to write DDL/DML/DQL (any RDBMS) queries Good technical presentation & delivery skills Exposure to any programming language (C, C++, VB, Python, R, etc.) Ability to translate business requirements into non-technical, lay terms High-level written and verbal communication skills Experience with other relational databases, BI reporting and data discovery tools is preferred (PowerBI, Tableau, SQL Server, Snowflake, MS Azure",www.indeed.com/company/CCS-Global-Tech/jobs/Junior-Data-Analyst-13ac9fe5ebd9e511?fccid=91f933dd8e7dd750&vjs=3,20220121
22,Data Analyst (ONSITE),Starcrest Products Of California,"Job description Do you enjoy working with numbers? Starcrest Products of California, Inc. is seeking a detail-oriented, analytical, and highly professional Administrative Assistant who will provide analytical support to the President of the company. Some of the duties include, but are not limited to: Interested in joining the Starcrest family? Please visit the Starcrest Human Resources Department to complete an application. Location and contact information is listed below. We look forward to reviewing your application! ***The pre-employment process includes a drug screen and criminal background check.*** To complete the application, please visit Human Resources at 3660 Brennan Ave, Perris, CA 92571. We are open 8:00am - 4:00pm Monday - Friday* .* Job Type: Full-time Benefits: Schedule: Experience: Work Location: One location Analyze data and assist with special projects. Create and Maintain Spreadsheets (Excel and Quattro) Excellent Verbal and communication skills Strong problem solving skills, very detailed oriented Strong analytical and problem solving skills, ability to work under pressure A background in retail, merchandising, marketing or distribution is helpful Intermediate skills in mathematics required; advanced preferred. Other tasks as assigned. 401(k) Dental insurance Employee assistance program Employee discount Health insurance Paid time off Vision insurance 8 hour shift Analytical: 1 year (Preferred)",www.indeed.com/company/Starcrest-Products-Of-California/jobs/Data-Analyst-c0093788a5cd4cc3?fccid=5ae04733e949ba9b&vjs=3,20220121
23,Data Analyst,Primary Color,"We are seeking a Data Analysis Expert to join our team! You will be responsible for maintaining and auditing the reporting and at our full-service graphic production, media and printing company, headquartered in Cypress, CA. Critical tasks include data analysis in MS SQL and Excel. Due to stringent client security, disclosure agreements and logistical requirements, the essential job functions of this position can only be fulfilled on-site.  Key Responsibilities Minimum Requirements · 1 year experience, ideally in a fast paced, production environment · Ability to work alone or in groups · Professional verbal and written communication skills · Familiarity with Microsoft Excel, SQL, and Word · Ability to work effectively in a fast-paced, unstructured environment · Consistent and meticulous attention to detail · Highly organized with excellent time management and follow up skills · Flexibility to shift schedule and work overtime as needed by the business unit · Ability to maintain confidentiality, exhibiting high level of integrity, and trustworthiness. Job Type: Full-time Primary Color is a full-service single-source print and fulfillment company. We produce printed marketing collateral on large format UV Digital, 5 Color UV Offset or screen-printing equipment. In finishing we die cut, fold, glue, tape, hem, or elastic string to meet our customers’ needs and then do the fulfillment and kit packing their project. Job Type: Full-time Pay: $60,000.00 - $65,000.00 per year Benefits: Schedule: Ability to commute/relocate: Experience: Work Location: One location Massaging client data into formats used in our internal systems Creating reports from existing data using custom SQL, Izenda, MS Excel. Analyzing client data for patterns and extraction 401(k) Dental insurance Flexible spending account Health insurance Life insurance Paid time off Vision insurance 8 hour shift Day shift Monday to Friday Cypress, CA: Reliably commute or planning to relocate before starting work (Preferred) SQL: 1 year (Preferred)",www.indeed.com/company/Primary-Color/jobs/Data-Analyst-96a98da59c97cfa8?fccid=494c6de6c107bf55&vjs=3,20220121
24,Data Analyst (Immunization),Government of the District of Columbia," Bring your professional career to Washington, D.C., the most dynamic and diverse city in the country. With its proximity to major museums, world class parks, entertainment, and restaurants, increasing job opportunities and the seat of the federal government, the District of Columbia continues to be ranked in the top 10 of thriving city indicators where you can live, work and play. Contribute to and work for a nationally accredited Health Department. The District of Columbia Department of Health (DC Health) earned national accreditation by the Public Health Accreditation Board (PHAB) and is an early adopter in attaining the designation. Come see where your skills are appreciated and rewarded by applying for the following public health opportunity.  This position is in the Department of Health (DC Health), Community Health Administration (CHA), Health Care Access Bureau (HCAB). CHA promotes healthy behaviors and healthy environments to improve health outcomes and reduce disparities in the leading causes of mortality and morbidity in the District. CHA focuses on population health strategies to prevent and control cancer, chronic disease, and vaccine preventable diseases; promote nutrition and physical fitness; ensure access to quality health care services; and support the health and well-being of families across the lifespan. CHA’s approach targets the behavioral, clinical, and social determinants of health through evidence-based programs, policy, and systems changes.  Major Duties and Responsibilities  The incumbent serves as a data analyst responsible for public-facing COVID-19 dashboards. This position involves accessing, analyzing, and visualizing data related to COVID-19 immunization administration and coverage in the District. The incumbent: keeps abreast of developments in the field of immunizations and vaccine preventable diseases (VPDs); develops internal and external-facing visualizations and reports related to COVID-19 and other immunization status; collaborates with team members to identify and implement innovative analyses or data visualizations to inform program and policy development; as well as to provide actionable information for the general public.  Qualifications and Education  Individuals must possess at least one (1) year of specialized experience must have been equivalent to at least the next lower grade (12) level in the normal line of progression for the occupation in the organization. Specialized experience is defined as experience that is typically in or related to the work of the position to be filled, and has equipped you with the particular knowledge, skills, and abilities to successfully perform the duties of the position, and that is typically in or related to the work of the position to be filled.  Based on the duties and responsibilities of this position, the following are strongly preferred for the incumbent of this position:  A minimum of a master’s in Public Health (MPH), Master of Science in Public Health (MSPH), or equivalent degree and prior work experience in the area of Public Health, specifically related to immunizations administration and coverage visualization. The incumbent must be proficient in utilizing Tableau to develop data dashboards.  Licenses and Certifications  None required.  Working Conditions / Environment  The incumbent must be able to carry out official duties in a variety of settings and conditions. Routine work will occur primarily in an office setting.  Other Significant Facts  Tour of Duty: Monday - Friday 8:15am - 4:45pm  Area of Consideration: Open to the Public  Promotion Potential: No Known Promotion Potential  Pay Plan, Series and Grade: CS-301-13  Collective Bargaining Unit (Union): This position is not covered in a collective bargaining unit.  Position Designation: This position has been designated as Security Sensitive. Pursuant to section 410 of Chapter 4 of the D.C. Personnel Regulations; in addition to the general suitability screening, individuals applying for or occupying security sensitive positions are subject to the following checks and tests:  (a) Criminal background check.  (b) Traffic record check (as applicable).  (c) Consumer credit check (as applicable).  (d) Reasonable suspicion drug and alcohol test; and  (e) Post-accident or incident drug and alcohol test.  Vaccination Requirement: The Government of the District of Columbia values the safety of our employees, our residents, and our visitors. In support of these values, if you are selected for this job you must be fully vaccinated against COVID-19, except when vaccination is not medically advised or violates your sincerely held religious beliefs. If you are invited to join our team, you must submit proof that you are fully vaccinated against COVID-19 to your initial HR representative, or you must request an exemption from your representative. New employees must either provide proof of vaccination or be granted a medical or religious exemption before working with the Government of the District of Columbia.  EEO Statement: The District of Columbia Government is an Equal Opportuning Employer. All qualified candidates will receive consideration without regard to race, color, religion, national origin, sex, age, marital status, personal appearance, sexual orientation, family responsibilities, matriculation, physical handicap, or political affiliation.",www.indeed.com/rc/clk?jk=6c6c82cc5d4e9c1d&fccid=cb8355041fe4a920&vjs=3,20220121
25,Data Entry Analyst,GreenCoast,"GreenCoast is looking for a self-motivated, focused, Data Entry Coordinator to support our purchasing team with various high level functions. This position requires a high level of analytical thinking, fast learner and high comfort level with computers and software. The ideal candidate will be computer savvy and a fast typist with a keen eye for details with the ability to work under pressure. If you thrive in a fast-paced environment and have a “can do” attitude that seeks new challenges this might be the job for you! Primary Functions Required Skills Pay/benefits Job Type: Full-time Pay: $18.00 - $20.00 per hour Benefits: Schedule: Experience: Work Location: One location Data entry of new items and pricing updates. Perform projects, analyses and data extractions as needed. Assist Loss Prevention and Accounting in resolving issues that arise from pricing and/or item discrepancies. Assist in developing, monitoring, and implementing new procedures and systems to help improve inventory accuracy. Primary Remote Typing 60+ WPM / 10-key at 8,000+ KPH with 100% accuracy. Strong attention to detail and accuracy. Clear, concise communication skills, both verbal and written. Comfortable working on both independently and on team projects while maintaining positive, productive relationships with coworkers. Ability to set priorities, respond to changes, and handle position demands flexibly. Familiarity and intermediate proficiency with Microsoft Excel. Experience with SQL is a plus. Strong ability to work with numbers. Starting at $18-$20hr w/ advancement opportunities Co- Sponsored Medical Benefits Voluntary Group Dental plan Casual work environment 401k w/company match up to 4% Eligible after one year of service working reg full time. PTO & Sick time 401(k) 401(k) matching Dental insurance Employee discount Flexible spending account Health insurance Life insurance Paid time off Referral program Retirement plan Vision insurance 8 hour shift Monday to Friday Microsoft Excel: 1 year (Preferred) Data Entry Specialists: 1 year (Preferred)",www.indeed.com/company/GreenCoast/jobs/Data-Entry-Analyst-c604c899625ddfb1?fccid=3dd10dfb332ea56b&vjs=3,20220121
26,Research Data Analyst 1,Stanford University,"The Brain Dynamics Lab (BDL) within the Department of Psychiatry and Behavioral Sciences is seeking a Research Data Analyst 1 to manage and analyze large amounts of information, typically technical or scientific in nature, independently with minimal supervision. The candidate will help in the development and maintenance of our toolboxes and processing pipelines. This person will interface with neuroimaging researchers, clinicians, and computational researchers to develop and scale up our current data processing pipelines. The position provides the opportunity for the applicant to participate in state-of-the-art data processing pipeline development within a multi-disciplinary team, whose goal is to develop computational methods for anchoring psychiatric diagnosis into spatiotemporal features of the brain. The BDL is a computational neuropsychiatry lab dedicated to developing computational methods for a better understanding of individual differences in brain functioning in healthy and patient populations. For more information about the lab please visit http://bdl.stanford.edu Duties include: DESIRED QUALIFICATIONS: EDUCATION & EXPERIENCE (REQUIRED): Bachelor's degree or a combination of education and relevant experience. Experience in a quantitative discipline such as economics, finance, statistics or engineering. KNOWLEDGE, SKILLS AND ABILITIES (REQUIRED): CERTIFICATIONS & LICENSES: None PHYSICAL REQUIREMENTS*: WORKING CONDITIONS: Some work may be performed in a laboratory or field setting. *** As an organization that receives federal funding, Stanford University has a COVID-19 vaccination requirement that will apply to all university employees, including those working remotely in the United States and applicable subcontractors. To learn more about COVID policies and guidelines for Stanford University Staff, please visit https://cardinalatwork.stanford.edu/working-stanford/covid-19/interim-policies/covid-19-surveillance-testing-policy Collect, manage and clean neuroimaging datasets. Employ new and existing neuroimaging data analysis tools (e.g., fMRIprep and XCPengine) to interpret, analyze, and visualize multivariate relationships in data. Create databases and reports, develop algorithms and statistical models, and perform statistical analyses appropriate to data and reporting requirements. Use system reports and analyses to identify potentially problematic data, make corrections, and determine root cause for data problems from input errors or inadequate field edits, and suggest possible solutions. Develop reports, charts, graphs and tables for use by investigators and for publication and presentation. Analyze data processes in documentation. Collaborate with faculty and research staff on data collection and analysis methods. Provide documentation based on audit and reporting criteria to investigators and research staff. Communicate with government officials, grant agencies and industry representatives. - Other duties may also be assigned Bachelors/Masters degree in bioinformatics, computer science, or related fields Experience with MRI imaging analysis Experience with ML/DL  Substantial experience with programming languages such as Matlab and python. Understanding of statistical components underlying neuroimaging processing pipelines. Understanding of digital signal processing. Strong writing and analytical skills. Ability to prioritize workload. Sitting in place at computer for long periods of time with extensive keyboarding/dexterity. Occasionally use a telephone. Rarely writing by hand. - Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job.",www.indeed.com/rc/clk?jk=30b69b6bbc223c91&fccid=1ba7f338730ce720&vjs=3,20220121
